Los Angeles County,Social Justice Leadership Academy at Esteban E. Torres High No. 5,682
Los Angeles County,Social Justice Schools: Global Issues Academy at Dr. Maya Angelou Community High,683
Los Angeles County,South East High,684
Los Angeles County,South Gate Senior High,685
Los Angeles County,Stoney Point Continuation,686
Los Angeles County,Sun Valley High,687
Los Angeles County,Susan Miller Dorsey Senior High,688
Los Angeles County,Sylmar Senior High,689
Los Angeles County,Synergy Quantum Academy,690
Los Angeles County,Temescal Canyon Continuation,691
Los Angeles County,Theodore Roosevelt Senior High,692
Los Angeles County,Thirty-Second Street USC Performing Arts,693
Los Angeles County,Thomas Jefferson Senior High,694
Los Angeles County,Thomas Starr King Middle School Film and Media Magnet,695
Los Angeles County,Tri-C Community Day,696
Los Angeles County,Tri-C Opportunity,697
Los Angeles County,Ulysses S. Grant Senior High,698
Los Angeles County,University Senior High,699
Los Angeles County,Valley Academy of Arts and Sciences,700
Los Angeles County,Valley Alternative Magnet,701
Los Angeles County,Van Nuys Senior High,702
Los Angeles County,Vaughn Next Century Learning Center,703
Los Angeles County,Venice Senior High,704
Los Angeles County,Verdugo Hills Senior High,705
Los Angeles County,View Park Continuation,706
Los Angeles County,View Park Preparatory Accelerated High,707
Los Angeles County,Visual and Performing Arts at Legacy High School Complex,708
Los Angeles County,WESM Health/Sports Medicine,709
Los Angeles County,West Adams Preparatory High,710
Los Angeles County,West Hollywood Opportunity,711
Los Angeles County,Whitney Young Continuation,712
Los Angeles County,Will Rogers Continuation,713
Los Angeles County,William Howard Taft Charter High,714
Los Angeles County,William J. Johnston Community Day,715
Los Angeles County,William Tell Aggeler Opportunity High,716
Los Angeles County,Woodrow Wilson Senior High,717
Los Angeles County,Youth Opportunities Unlimited,718
Los Angeles County,Zane Grey Continuation,719
Los Angeles County,Kaplan Academy of Southern California,720
Los Angeles County,Lynwood High,721
Los Angeles County,Pathway High,722
Los Angeles County,Pathway Independent Study,723
Los Angeles County,Vista High (Continuation),724
Los Angeles County,Mira Costa High,725
Los Angeles County,Canyon Oaks High,726
Los Angeles County,Monrovia High,727
Los Angeles County,Quest Academy Community Day,728
Los Angeles County,Bell Gardens High,729
Los Angeles County,Futures High (Cont.),730
Los Angeles County,Laguna Nueva,731
Los Angeles County,Montebello Community Day,732
Los Angeles County,Schurr High,733
Los Angeles County,Vail High (Continuation),734
Los Angeles County,Guidance Charter,735
Los Angeles County,Buena Vista High,736
Los Angeles County,Paramount Alternative Education Center,737
Los Angeles County,Paramount High School Academy,738
Los Angeles County,Paramount Unified Community Day,739
Los Angeles County,Blair High,740
Los Angeles County,CIS Academy,741
Los Angeles County,John Muir High,742
Los Angeles County,Learning Works,743
Los Angeles County,Norma Coombs Alternative,744
Los Angeles County,Pasadena Unified Alternative,745
Los Angeles County,Roosevelt,746
Los Angeles County,Woodrow Wilson Middle,747
Los Angeles County,Diamond Ranch High,748
Los Angeles County,Ganesha High,749
Los Angeles County,Garey High,750
Los Angeles County,Park West High (Continuation),751
Los Angeles County,Pomona Alternative,752
Los Angeles County,Pomona High,753
Los Angeles County,Redondo Shores High (Continuation),754
Los Angeles County,Redondo Union High,755
Los Angeles County,John A. Rowland High,756
Los Angeles County,Nogales High,757
Los Angeles County,Rowland Unified Community Day,758
Los Angeles County,Santana High (Continuation),759
Los Angeles County,iQ Academy California-Los Angeles,760
Los Angeles County,Lifeline Education Charter,761
Los Angeles County,School of Arts and Enterprise,762
Los Angeles County,Del Mar High,763
Los Angeles County,Gabrielino High,764
Los Angeles County,Options for Youth San Gabriel,765
Los Angeles County,San Marino High,766
Los Angeles County,South Pasadena Continuation,767
Los Angeles County,South Pasadena Senior High,768
Los Angeles County,Dr. Doug Sears Learning Center,769
Los Angeles County,Temple City Alternative,770
Los Angeles County,Temple City High,771
Los Angeles County,Gene Drevno Community Day,772
Los Angeles County,North High,773
Los Angeles County,Shery (Kurt T.) High (Continuation),774
Los Angeles County,South High,775
Los Angeles County,Torrance High,776
Los Angeles County,West High,777
Los Angeles County,Destiny Community Day,778
Los Angeles County,Ron Hockwalt Academies (Continuation),779
Los Angeles County,Walnut High,780
Los Angeles County,Edgewood High,781
Los Angeles County,Independent Study,782
Los Angeles County,Insight @ Los Angeles,783
Los Angeles County,West Covina High,784
Los Angeles County,California High,785
Los Angeles County,La Serna High,786
Los Angeles County,Pioneer High,787
Los Angeles County,Santa Fe High,788
Los Angeles County,Sierra Vista High (Alternative),789
Los Angeles County,Whittier High,790
Madera County,Chawanakee Academy,791
Madera County,Minarets Charter High,792
Madera County,Minarets High,793
Madera County,Mountain Oaks High,794
Madera County,Chowchilla Union High,795
Madera County,Gateway High (Continuation),796
Madera County,Camelot High,797
Madera County,Centennial Independent Study,798
Madera County,Children's Hospital of Central California,799
Madera County,Independence Continuation High,800
Madera County,Liberty High,801
Madera County,Lincoln Community Day,802
Madera County,Furman (Duane E.) West (Alter. Ed.),803
Madera County,Madera High,804
Madera County,Madera South High,805
Madera County,Mountain Vista High,806
Madera County,Ripperdan High,807
Madera County,Sherman Thomas Charter High,808
Madera County,Ahwahnee High,809
Madera County,Foothill High (Alternative),810
Madera County,Glacier High School Charter,811
Madera County,Yosemite Falls Education Center,812
Madera County,Yosemite High,813
Marin County,Marin Oaks High,814
Marin County,Marin School of Arts and Technology,815
Marin County,Nova Education Center,816
Marin County,Novato High,817
Marin County,San Marin High,818
Marin County,San Marin High School-Plus,819
Marin County,San Rafael High,820
Marin County,Terra Linda High,821
Marin County,Shoreline Independent Study,822
Marin County,Redwood High,823
Marin County,San Andreas High (Continuation),824
Marin County,Sir Francis Drake High,825
Marin County,Tamalpais High,826
Mariposa County,Coulterville High,827
Mariposa County,Jesse B. Fremont Community Day,828
Mariposa County,Mariposa County High,829
Mariposa County,Spring Hill High (Continuation),830
Mariposa County,Yosemite Park High,831
Mendocino County,Anderson Valley Charter Network,832
Mendocino County,Rancheria Continuation,833
Mendocino County,Pacific Community Charter,834
Mendocino County,Fort Bragg High,835
Mendocino County,Lighthouse Community Day,836
Mendocino County,Noyo High (Continuation),837
Mendocino County,Laytonville Community Day,838
Mendocino County,Laytonville Continuation High,839
Mendocino County,Laytonville High,840
Mendocino County,Leggett Valley High,841
Mendocino County,Redwood High (Continuation),842
Mendocino County,Whale Gulch High,843
Mendocino County,Mendocino Alternative,844
Mendocino County,Mendocino Alternative Learning Center,845
Mendocino County,Mendocino High,846
Mendocino County,Mendocino Sunrise High,847
Mendocino County,Round Valley Continuation,848
Mendocino County,Round Valley High,849
Mendocino County,Accelerated Achievement Academy,850
Mendocino County,Redwood Academy of Ukiah,851
Mendocino County,South Valley High (Continuation),852
Mendocino County,Ukiah High,853
Mendocino County,La Vida Charter,854
Mendocino County,New Horizon (Alter.),855
Mendocino County,New Horizons,856
Mendocino County,Sanhedrin High,857
Mendocino County,Willits Charter,858
Mendocino County,Willits High,859
Mendocino County,Willits Secondary Community Day,860
Merced County,Delhi High,861
Merced County,Shattuck Educational Park,862
Merced County,Shattuck Independent Study,863
Merced County,Gustine Community Day,864
Merced County,Gustine High,865
Merced County,Pioneer High (Continuation),866
Merced County,Hilmar High,867
Merced County,Irwin High (Continuation),868
Merced County,Crossroads Alternative Education Center,869
Merced County,Los Banos Community Day,870
Merced County,Los Banos High,871
Merced County,Pacheco High,872
Merced County,San Luis High (Continuation),873
Merced County,Atwater High,874
Merced County,Buhach Colony High,875
Merced County,Golden Valley High,876
Merced County,Independence High (Alternative),877
Merced County,Livingston High,878
Merced County,Merced High,879
Merced County,Yosemite High (Continuation),880
Modoc County,Modoc Charter,881
Modoc County,Modoc High,882
Mono County,Coleville High,883
Mono County,Eastern Sierra Academy,884
Mono County,High Desert Academy,885
Mono County,Sierra Charter,886
Mono County,Mammoth High,887
Mono County,Sierra High (Continuation),888
Monterey County,Carmel High,889
Monterey County,Carmel Valley High,890
Monterey County,Somavia High,891
Monterey County,Pinnacles High (Cont.),892
Monterey County,Center for Independent Study,893
Monterey County,Pacific Grove High,894
Monterey County,Alisal High,895
Monterey County,Carr Lake Community Day,896
Monterey County,El Puente,897
Monterey County,Everett Alvarez High,898
Monterey County,Mount Toro High,899
Monterey County,North Salinas High,900
Monterey County,Salinas High,901
Monterey County,Chalone High,902
Monterey County,Pinnacles High (Cont.),903
Monterey County,Soledad High,904
Napa County,Calistoga Junior-Senior High,905
Napa County,American Canyon High,906
Napa County,Legacy High,907
Napa County,Napa High,908
Napa County,Napa Valley Independent Studies,909
Napa County,New Technology High,910
Napa County,Temescal High (Cont.),911
Napa County,Vintage High,912
Nevada County,Bear River High,913
Nevada County,Earle Jamieson High,914
Nevada County,NU Tech High,915
Nevada County,Nevada Union High,916
Nevada County,North Point Academy,917
Nevada County,Pioneer High (Continuation),918
Nevada County,Sierra Foothill High (Continuation),919
Nevada County,Silver Springs High (Continuation),920
Nevada County,Washington Ridge High,921
Nevada County,William & Marian Ghidotti High,922
Nevada County,Bitney Springs Charter High,923
Nevada County,Forest Charter,924
Orange County,Anaheim High,925
Orange County,Cypress High,926
Orange County,Gilbert High (Continuation),927
Orange County,John F. Kennedy High,928
Orange County,Katella High,929
Orange County,Loara High,930
Orange County,Magnolia High,931
Orange County,Oxford Academy,932
Orange County,Polaris High (Alternative),933
Orange County,Savanna High,934
Orange County,Western High,935
Orange County,Brea Canyon High (Continuation),936
Orange County,Brea-Olinda Alternative Educ. Prog.,937
Orange County,Brea-Olinda High,938
Orange County,Aliso Niguel High,939
Orange County,Bridges Community Day,940
Orange County,California Preparatory Academy,941
Orange County,Capistrano Valley High,942
Orange County,Dana Hills High,943
Orange County,Junipero Serra High,944
Orange County,San Clemente High,945
Orange County,San Juan Hills High,946
Orange County,Tesoro High,947
Orange County,Bolsa Grande High,948
Orange County,La Quinta High,949
Orange County,Pacifica High,950
Orange County,Alternative Education-San Joaquin High,951
Orange County,Creekside High,952
Orange County,Irvine Adult Transition Programs,953
Orange County,Irvine High,954
Orange County,Irvine Unified - Other Special Programs,955
Orange County,Northwood High,956
Orange County,University High,957
Orange County,Woodbridge High,958
Orange County,Laguna Beach High,959
Orange County,Laurel High (Continuation),960
Orange County,Los Alamitos High,961
Orange County,Back Bay High,962
Orange County,Costa Mesa High,963
Orange County,Early College High,964
Orange County,Estancia High,965
Orange County,Monte Vista High,966
Orange County,Orange Coast Middle College High,967
Orange County,California Charter Academy of Orange County,968
Orange County,Canyon High,969
Orange County,Canyon Hills,970
Orange County,El Modena High,971
Orange County,OUSD Community Day,972
Orange County,OUSD Home Sch,973
Orange County,Orange High,974
Orange County,Richland Continuation High,975
Orange County,Villa Park High,976
Orange County,Century High,977
Orange County,Cesar E. Chavez High,978
Orange County,Community Day Intermediate and High,979
Orange County,District Office Programs,980
Orange County,Hector G. Godinez,981
Orange County,Home Instruction,982
Orange County,Julia C. Lathrop Intermediate,983
Orange County,Lorin Griset Academy,984
Orange County,Mitchell Child Development Center,985
Orange County,Nova Academy,986
Orange County,OCSA,987
Orange County,Saddleback High,988
Orange County,Santa Ana High,989
Orange County,Teen Parent Program (Alter),990
Orange County,Valley High,991
Orange County,Arnold O. Beckman High,992
Orange County,Foothill High,993
Orange County,Hillview High (Continuation),994
Orange County,Sycamore High (Alternative),995
Orange County,Tustin High,996
Placer County,John Adams Academy,997
Placer County,California Pacific Charter Schools-Newcastle (CalPac-Newcastle),998
Placer County,Chana High (Continuation),999
Placer County,Colfax High,1000
Placer County,Del Oro High,1001
Placer County,Foresthill High,1002
Placer County,Maidu High Independent Study,1003
Placer County,Placer High,1004
Placer County,Rocklin Alternative Education Center,1005
Placer County,Rocklin High,1006
Placer County,Rocklin Independent Charter Academy,1007
Placer County,Victory High,1008
Placer County,Whitney High,1009
Placer County,Horizon Charter,1010
Placer County,Lincoln High,1011
Placer County,Partnerships for Student-Centered Learning,1012
Plumas County,Beckwourth (Jim) High (Continuation),1013
Plumas County,Plumas Alternative Education,1014
Plumas County,Portola Junior/Senior High,1015
Plumas County,Quincy Elementary,1016
Plumas County,Quincy Junior/Senior High,1017
Riverside County,Alvord Alternative Continuation High,1018
Riverside County,Alvord Alternative Education Center,1019
Riverside County,Alvord Continuation High,1020
Riverside County,La Sierra High,1021
Riverside County,Norte Vista High,1022
Riverside County,Banning High,1023
Riverside County,Banning Independent Study,1024
Riverside County,New Horizon High,1025
Riverside County,Beaumont Senior High,1026
Riverside County,El Paseo Alternative Learning Center,1027
Riverside County,Glen View High,1028
Riverside County,Alternative Education Center,1029
Riverside County,Coachella Valley High,1030
Riverside County,Coachella Valley Unified,1031
Riverside County,Desert Mirage High,1032
Riverside County,NOVA Academy - Coachella,1033
Riverside County,West Shores High,1034
Riverside County,Centennial High,1035
Riverside County,Centennial Vista High,1036
Riverside County,Corona High,1037
Riverside County,Corona Vista High,1038
Riverside County,Eleanor Roosevelt High,1039
Riverside County,Horizon Continuation High,1040
Riverside County,John F. Kennedy High,1041
Riverside County,Lee V. Pollard High,1042
Riverside County,Norco High,1043
Riverside County,Orange Grove High,1044
Riverside County,Phoenix High,1045
Riverside County,Santiago High,1046
Riverside County,Victress Bower School for Exceptional Students,1047
Riverside County,Amistad High (Continuation),1048
Riverside County,Horizon,1049
Riverside County,Indio High,1050
Riverside County,La Quinta High,1051
Riverside County,Palm Desert High,1052
Riverside County,Shadow Hills High,1053
Riverside County,Summit High (Continuation),1054
Riverside County,Alessandro High,1055
Riverside County,College Prep High,1056
Riverside County,Hamilton K-12,1057
Riverside County,Helen Hunt Jackson College Prep High School,1058
Riverside County,Hemet Academy for Applied Academics and Technology,1059
Riverside County,Hemet Educational Learning Center,1060
Riverside County,Hemet High,1061
Riverside County,Tahquitz High,1062
Riverside County,West Valley High,1063
Riverside County,Jurupa Valley High,1064
Riverside County,Patriot High,1065
Riverside County,Rio Vista High,1066
Riverside County,Rivercrest Preparatory,1067
Riverside County,Rubidoux High,1068
Riverside County,Steps Community Day,1069
Riverside County,Elsinore High,1070
Riverside County,Gordon Kiefer Independent Study,1071
Riverside County,Lakeside High,1072
Riverside County,Ortega High,1073
Riverside County,Temescal Canyon High,1074
Riverside County,Alessandro,1075
Riverside County,Bayside Community Day,1076
Riverside County,Canyon Springs High,1077
Riverside County,March Mountain High,1078
Riverside County,March Valley,1079
Riverside County,Moreno Valley High,1080
Riverside County,Moreno Valley Online Academy,1081
Riverside County,Valley View High,1082
Riverside County,Vista del Lago High,1083
Riverside County,Creekside High,1084
Riverside County,Murrieta Mesa High,1085
Riverside County,Murrieta Valley High,1086
Riverside County,Vista Murrieta High,1087
Riverside County,Independent Study,1088
Riverside County,Las Brisas High (Cont.),1089
Riverside County,Mt. San Jacinto High,1090
Riverside County,Palm Springs High,1091
Riverside County,Palm Springs Unified,1092
Riverside County,Palo Verde High,1093
Riverside County,California Military Institute,1094
Riverside County,Choice 2000 On-Line,1095
Riverside County,Heritage High,1096
Riverside County,Paloma Valley High,1097
Riverside County,Perris High,1098
Riverside County,Perris Lake High (Continuation),1099
Riverside County,The Academy Community Day,1100
Riverside County,Abraham Lincoln Continuation,1101
Riverside County,Creative Options for Positive Education (COPE),1102
Riverside County,Gateway to College Early College High,1103
Riverside County,John W. North High,1104
Riverside County,Martin Luther King Jr. High,1105
Riverside County,Opportunity Program,1106
Riverside County,Polytechnic High,1107
Riverside County,Raincross High (Continuation),1108
Riverside County,Ramona High,1109
Riverside County,Riverside Virtual,1110
Riverside County,Summit View Independent Study,1111
Riverside County,Mountain Heights Academy,1112
Riverside County,Mountain View High,1113
Riverside County,San Jacinto High,1114
Riverside County,Chaparral High,1115
Riverside County,Great Oak High,1116
Riverside County,Rancho Vista High,1117
Riverside County,Susan H. Nelson,1118
Riverside County,Temecula Preparatory,1119
Riverside County,Temecula Valley High,1120
Riverside County,Citrus Hill High,1121
Riverside County,Rancho Verde High,1122
Riverside County,Val Verde High,1123
Riverside County,Val Verde Student Success Academy,1124
Sacramento County,Johanna Boss High,1125
Sacramento County,Mary B. Perry High,1126
Sacramento County,N.A. Chaderjian High,1127
Sacramento County,Nagazyna (Madelyn) H.S.,1128
Sacramento County,Pine Grove Youth Conservation Camp,1129
Sacramento County,Calvine High,1130
Sacramento County,Capital Community Day,1131
Sacramento County,Cosumnes Oaks High,1132
Sacramento County,Daylor (William) High (Continuation),1133
Sacramento County,Elk Grove Charter,1134
Sacramento County,Elk Grove High,1135
Sacramento County,Florin High,1136
Sacramento County,Franklin High,1137
Sacramento County,Jessie Baker,1138
Sacramento County,Laguna Creek High,1139
Sacramento County,Las Flores High (Alternative),1140
Sacramento County,Monterey Trail High,1141
Sacramento County,Pleasant Grove High,1142
Sacramento County,Rio Cazadero High (Continuation),1143
Sacramento County,Sheldon High,1144
Sacramento County,Valley High,1145
Sacramento County,Cordova High,1146
Sacramento County,Folsom High,1147
Sacramento County,Folsom Lake High,1148
Sacramento County,Kinney High (Continuation),1149
Sacramento County,Kitty Hawk,1150
Sacramento County,Vista del Lago High,1151
Sacramento County,Walnutwood High (Independent Study),1152
Sacramento County,Estrellita Continuation High,1153
Sacramento County,Galt High,1154
Sacramento County,Liberty Ranch High,1155
Sacramento County,Vista Nueva High (Cont.),1156
Sacramento County,Discovery High,1157
Sacramento County,Inderkum High,1158
Sacramento County,Natomas Charter,1159
Sacramento County,Natomas High,1160
Sacramento County,Natomas Pacific Pathways Prep,1161
Sacramento County,Sacramento Valley Technical High,1162
Sacramento County,American Legion High (Continuation),1163
Sacramento County,Arthur A. Benjamin Health Professions High,1164
Sacramento County,C. K. McClatchy High,1165
Sacramento County,Capital City Independent Study,1166
Sacramento County,Community Day,1167
Sacramento County,George Washington Carver School of Arts and Science,1168
Sacramento County,Hiram W. Johnson High,1169
Sacramento County,John F. Kennedy High,1170
Sacramento County,Luther Burbank High,1171
Sacramento County,Marshall (Thurgood) (Alt),1172
Sacramento County,New Technology High,1173
Sacramento County,Rosemont High,1174
Sacramento County,Sacramento Charter High,1175
Sacramento County,Sacramento City Unified,1176
Sacramento County,Sacramento High,1177
Sacramento County,School of Engineering & Sciences,1178
Sacramento County,Visual and Performing Arts Charter,1179
Sacramento County,West Campus,1180
Sacramento County,Aspire Alexander Twilight Secondary Academy,1181
Sacramento County,Delta Secondary Academy,1182
Sacramento County,Encina Preparatory High,1183
Sacramento County,La Vista Center,1184
Sacramento County,Laurel Ruff Transition,1185
Sacramento County,Options for Youth-San Juan,1186
Sacramento County,Ralph Richardson Center,1187
Sacramento County,Rio Americano High,1188
Sacramento County,Rio del Sol Continuation High,1189
Sacramento County,San Juan Choices Charter,1190
Sacramento County,San Juan Unified,1191
Sacramento County,Visions In Education,1192
Sacramento County,Community Collaborative Charter,1193
Sacramento County,Creative Connections Arts Academy,1194
Sacramento County,Elwood J. Keema High,1195
Sacramento County,Foothill High,1196
Sacramento County,Futures High,1197
Sacramento County,Grant Union High,1198
Sacramento County,Heritage Peak Charter,1199
Sacramento County,Highlands High,1200
Sacramento County,Pacific Career and Technology High,1201
Sacramento County,Rio Linda High,1202
Sacramento County,SAVA: Sacramento Academic and Vocational Academy,1203
Sacramento County,Vista Nueva Career and Technology High,1204
San Benito County,San Andreas Continuation High,1205
San Benito County,San Benito High,1206
San Bernardino County,Alta Vista Public,1207
San Bernardino County,Taylion High Desert Academy/Adelanto,1208
San Bernardino County,Academy for Academic Excellence,1209
San Bernardino County,Academy for Academic Excellence (Char),1210
San Bernardino County,Apple Valley High,1211
San Bernardino County,Cato II School of Reason (Char),1212
San Bernardino County,Granite Hills High,1213
San Bernardino County,High Desert Premier Academy,1214
San Bernardino County,Willow Park High,1215
San Bernardino County,Big Bear High,1216
San Bernardino County,Center for Excellence in Education,1217
San Bernardino County,Chautauqua High (Continuation),1218
San Bernardino County,Alta Loma High,1219
San Bernardino County,Chaffey Community Day,1220
San Bernardino County,Chaffey District Online High,1221
San Bernardino County,Chaffey High,1222
San Bernardino County,Colony High,1223
San Bernardino County,Etiwanda High,1224
San Bernardino County,Los Osos High,1225
San Bernardino County,Montclair High,1226
San Bernardino County,Ontario High,1227
San Bernardino County,Rancho Cucamonga High,1228
San Bernardino County,Valley View High (Continuation),1229
San Bernardino County,Boys Republic High,1230
San Bernardino County,Buena Vista Continuation High,1231
San Bernardino County,Chino High,1232
San Bernardino County,Chino Hills High,1233
San Bernardino County,Chino Valley Learning Academy,1234
San Bernardino County,Don Antonio Lugo High,1235
San Bernardino County,Ruben S. Ayala High,1236
San Bernardino County,Bloomington High,1237
San Bernardino County,Colton High,1238
San Bernardino County,Colton Joint Unified,1239
San Bernardino County,Grand Terrace High School at the Ray Abril Jr. Educational Complex,1240
San Bernardino County,Las Banderas Academy,1241
San Bernardino County,Slover Mountain High (Continuation),1242
San Bernardino County,Washington High,1243
San Bernardino County,Birch High (Continuation),1244
San Bernardino County,Citrus High (Continuation),1245
San Bernardino County,Fontana A. B. Miller High,1246
San Bernardino County,Fontana Alternative Learning Center,1247
San Bernardino County,Fontana High,1248
San Bernardino County,Fontana Unified Alternative Education,1249
San Bernardino County,Fontana Unified Community Day,1250
San Bernardino County,Henry J. Kaiser High,1251
San Bernardino County,Jurupa Hills High,1252
San Bernardino County,Summit High,1253
San Bernardino County,Academy of Careers and Exploration,1254
San Bernardino County,Crosswalk: Higher Education Learning Pathways,1255
San Bernardino County,Encore Jr./Sr. High School for the Performing and Visual Arts,1256
San Bernardino County,Hesperia High,1257
San Bernardino County,Mirus Secondary,1258
San Bernardino County,Mojave High,1259
San Bernardino County,Oak Hills High,1260
San Bernardino County,Oasis Charter Academy,1261
San Bernardino County,Shadow Ridge,1262
San Bernardino County,Sultana High,1263
San Bernardino County,Summit Leadership Academy-High Desert,1264
San Bernardino County,Lucerne Valley Career Academy,1265
San Bernardino County,Lucerne Valley Community Day,1266
San Bernardino County,Lucerne Valley High,1267
San Bernardino County,Sky Mountain Charter,1268
San Bernardino County,Black Rock Alternative/Continuation,1269
San Bernardino County,Hope Academy Charter,1270
San Bernardino County,Monument Alternative/Continuation,1271
San Bernardino County,Twentynine Palms High,1272
San Bernardino County,Yucca Valley High,1273
San Bernardino County,Educational Training Center,1274
San Bernardino County,Needles High,1275
San Bernardino County,California Charter Academy of Oro Grande,1276
San Bernardino County,Mojave River Academy,1277
San Bernardino County,Riverside Preparatory,1278
San Bernardino County,Citrus Valley High,1279
San Bernardino County,Grove,1280
San Bernardino County,Orangewood High (Continuation),1281
San Bernardino County,Redlands East Valley High,1282
San Bernardino County,Redlands Senior High,1283
San Bernardino County,Redlands Unified,1284
San Bernardino County,Eisenhower Senior High,1285
San Bernardino County,Milor Continuation High,1286
San Bernardino County,Rialto High,1287
San Bernardino County,Wilmer Amina Carter High,1288
San Bernardino County,Mountain High,1289
San Bernardino County,Rim of the World Senior High,1290
San Bernardino County,Calico Continuation High,1291
San Bernardino County,Silver Valley Academy,1292
San Bernardino County,Silver Valley Community Day,1293
San Bernardino County,Silver Valley High,1294
San Bernardino County,California Charter Academy,1295
San Bernardino County,California Charter Academy Affiliate Programs,1296
San Bernardino County,Chaparral High,1297
San Bernardino County,Eagle Summit Community Day,1298
San Bernardino County,Serrano High,1299
San Bernardino County,Snowline Virtual,1300
San Bernardino County,Hillside High,1301
San Bernardino County,Options for Youth - Upland,1302
San Bernardino County,Upland High,1303
San Bernardino County,Excelsior Charter,1304
San Bernardino County,Goodwill High,1305
San Bernardino County,High Desert Academy of Applied Arts and Sciences,1306
San Bernardino County,Options for Youth-Victorville Charter,1307
San Bernardino County,Silverado High,1308
San Bernardino County,University Preparatory,1309
San Bernardino County,Victor Valley High,1310
San Bernardino County,Victor Valley Union High,1311
San Diego County,Borrego Springs High,1312
San Diego County,Juan Bautista de Anza,1313
San Diego County,Santa Rosa Community Day,1314
San Diego County,Carlsbad High,1315
San Diego County,Coronado High,1316
San Diego County,Dehesa Charter,1317
San Diego County,Diego Hills Charter,1318
San Diego County,Center City High,1319
San Diego County,Escondido Charter High,1320
San Diego County,Escondido High,1321
San Diego County,Orange Glen High,1322
San Diego County,San Pasqual High,1323
San Diego County,Valley High (Continuation),1324
San Diego County,Fallbrook High,1325
San Diego County,Ivy High (Continuation),1326
San Diego County,Oasis High (Alternative),1327
San Diego County,Chaparral High,1328
San Diego County,El Cajon Valley High,1329
San Diego County,El Capitan High,1330
San Diego County,Elite Academy,1331
San Diego County,Gateway Community Day,1332
San Diego County,Gateway West Community Day,1333
San Diego County,Granite Hills High,1334
San Diego County,Grossmont High,1335
San Diego County,Grossmont Middle College High,1336
San Diego County,Helix High,1337
San Diego County,Liberty Charter,1338
San Diego County,MERIT Academy,1339
San Diego County,Monte Vista High,1340
San Diego County,Mount Miguel High,1341
San Diego County,Phoenix High,1342
San Diego County,Santana High,1343
San Diego County,Steele Canyon High,1344
San Diego County,Valhalla High,1345
San Diego County,West Hills High,1346
San Diego County,Work Training Center,1347
San Diego County,Julian Charter,1348
San Diego County,Eagles Peak Charter,1349
San Diego County,Julian High,1350
San Diego County,Academy of Arts and Sciences: El Cajon Middle and High (6-12),1351
San Diego County,California Pacific Charter School of San Diego,1352
San Diego County,Campo High (Continuation),1353
San Diego County,Cottonwood Community Day,1354
San Diego County,Mountain Empire Applied Sciences and Technology Academy,1355
San Diego County,Mountain Meadow High,1356
San Diego County,Mountain Peak Charter,1357
San Diego County,Pivot Charter School - San Diego,1358
San Diego County,El Camino High,1359
San Diego County,Ocean Shores High (Continuation),1360
San Diego County,Oceanside High,1361
San Diego County,Pacific View Charter,1362
San Diego County,School of Business and Technology,1363
San Diego County,Abraxas Continuation High,1364
San Diego County,Adobe Bluffs Elementary,1365
San Diego County,Del Norte High,1366
San Diego County,Mt. Carmel High,1367
San Diego County,Poway High,1368
San Diego County,Poway Unified,1369
San Diego County,Rancho Bernardo High,1370
San Diego County,Westview High,1371
San Diego County,Future Bound Independent Study Secondary,1372
San Diego County,Olive Peirce Middle,1373
San Diego County,Ramona Community,1374
San Diego County,Sun Valley Charter,1375
San Diego County,High Tech High Chula Vista,1376
San Diego County,High Tech High North County,1377
San Diego County,Canyon Crest Academy,1378
San Diego County,La Costa Canyon High,1379
San Diego County,San Dieguito High Academy,1380
San Diego County,Sunset High (Continuation),1381
San Diego County,Torrey Pines High,1382
San Diego County,Bayshore Preparatory Charter,1383
San Diego County,Foothills High,1384
San Diego County,Mission Hills High,1385
San Diego County,San Marcos High,1386
San Diego County,Twin Oaks High,1387
San Diego County,Alta Vista Academy,1388
San Diego County,Bonita Vista Senior High,1389
San Diego County,Bounce Back Independent Study High,1390
San Diego County,Chula Vista Senior High,1391
San Diego County,East Hills Academy,1392
San Diego County,Fifth Avenue Academy,1393
San Diego County,MAAC Community Charter,1394
San Diego County,Mar Vista Senior High,1395
San Diego County,Montgomery Senior High,1396
San Diego County,Olympian High,1397
San Diego County,Options Secondary,1398
San Diego County,San Ysidro High,1399
San Diego County,Sweetwater Union High,1400
San Diego County,Oak Glen High,1401
San Diego County,Valley Center High,1402
San Diego County,Valley Center Prep,1403
San Diego County,Alta Vista High (Continuation),1404
San Diego County,Guajome Learning Center,1405
San Diego County,Guajome Park Academy Charter,1406
San Diego County,Major General Raymond Murray High,1407
San Diego County,Mission Vista High,1408
San Diego County,North County Trade Tech High,1409
San Diego County,Rancho Buena Vista High,1410
San Diego County,SIATech,1411
San Diego County,Vista Adult Transition Center,1412
San Diego County,Vista Community Day High,1413
San Diego County,Vista High,1414
San Diego County,All Tribes Charter,1415
San Diego County,San Jose Valley Continuation High,1416
San Francisco County,Academy of Arts and Sciences,1417
San Francisco County,"Asawa (Ruth) San Francisco School of the Arts, A Public School.",1418
San Francisco County,Balboa High,1419
San Francisco County,Burton (Phillip and Sala) Academic High,1420
San Francisco County,Cabrillo Elementary,1421
San Francisco County,Downtown High,1422
San Francisco County,Five Keys Charter (SF Sheriff's),1423
